ROW,TREE #,DBH,HT,HTLC,DIST from Tree 1,Dist from Tree 1 Ft,Tree,CuFT,CuMe,status
6,31,7.8,57.77186,,,0.0,331,8.584809110512,0.24309432262054617,Alive
6,32,5.2,51.12704,,,0.0,332,3.5097808846080008,0.09938576335326783,Alive
6,33,7.6,57.291920000000005,,,0.0,333,8.095341492096,0.22923416596338403,Alive
6,34,9.5,61.6414,,,0.0,334,13.459754513,0.3811371765937184,Alive
6,35,5.5,51.9386,,,0.0,335,3.9588095070000002,0.1121008170478176,Alive
6,36,7.8,57.77186,,,0.0,336,8.584809110512,0.24309432262054617,Alive
6,37,11.8,66.27866,,,0.0,337,22.183654671792006,0.6281701126101998,Alive
6,38,,0.0,,,0.0,338,0.0,0.0,Dead
6,39,7.4,56.80678,,,0.0,339,7.623049469264002,0.21586036721125487,Alive
6,40,10.2,55.0,43.0,,0.0,340,13.838326,0.3918571096768,Alive
6,41,7.1,56.069320000000005,,,0.0,341,6.946451522456002,0.1967012784710821,Alive
6,42,5.7,52.47314,,,0.0,342,4.277038518268001,0.12111204431409132,Alive
6,43,7.4,56.80678,,,0.0,343,7.623049469264002,0.21586036721125487,Alive
6,44,8.6,59.63962,,,0.0,344,10.717542182576,0.3034864984755681,Alive
6,45,9.3,61.20566,,2738.0,228.16666666666666,345,12.818442529492003,0.3629772734191192,Alive
6,46,7.7,57.53254,,,0.0,346,8.337918225908002,0.2361031628193917,Alive
6,47,7.0,55.8209,,,0.0,347,6.729323358,0.19055290366381442,Alive
6,48,7.7,57.53254,,,0.0,348,8.337918225908002,0.2361031628193917,Alive
6,49,9.6,61.85732,,,0.0,349,13.787324054656,0.390412897790883,Alive
6,50,,0.0,,,0.0,350,0.0,0.0,Dead
6,51,5.4,51.66938,,,0.0,351,3.805386307504001,0.1077563629923293,Alive
6,52,11.8,66.27866,,,0.0,352,22.183654671792006,0.6281701126101998,Alive
6,53,7.7,57.53254,,,0.0,353,8.337918225908002,0.2361031628193917,Alive
6,54,9.9,62.49728,,,0.0,354,14.797843022464003,0.41902756129850866,Alive
6,55,8.7,59.867239999999995,,,0.0,355,11.004106321527997,0.311601077885444,Alive
6,56,6.7,55.06784,,,0.0,356,6.102838903488001,0.17281286866228904,Alive
6,57,9.4,61.42418,,,0.0,357,13.136798496624003,0.37199209566920255,Alive
6,58,9.7,62.07194,,,0.0,358,14.119520226348,0.39981963034545104,Alive
6,59,7.5,57.05,,,0.0,359,7.857058750000001,0.22248676121200003,Alive
6,60,9.4,55.0,42.0,3761.0,313.4166666666667,360,11.785814000000002,0.3337365378752001,Alive
7,1,8.2,58.71614,,,0.0,361,9.615904343568001,0.27229164011594637,Alive
7,2,9.8,62.28526,,,0.0,362,14.456355761552004,0.4093577348287158,Alive
7,3,5.8,52.73846,,,0.0,363,4.4418998706720005,0.1257803902578449,Alive
7,4,7.3,56.562259999999995,,,0.0,364,7.393292748252,0.2093543920937022,Alive
7,5,10.2,63.12554,,,0.0,365,15.850333212208001,0.44883071550345155,Alive
7,6,7.7,57.53254,,,0.0,366,8.337918225908002,0.2361031628193917,Alive
7,7,10.5,63.74209999999999,,,0.0,367,16.945098329500002,0.47983096037678563,Alive
7,8,8.0,58.2466,,,0.0,368,9.091612112000002,0.25744536185308164,Alive
7,9,8.6,59.63962,,,0.0,369,10.717542182576,0.3034864984755681,Alive
7,10,8.2,58.0,47.0,,0.0,370,9.501299600000001,0.26904640051328005,Alive
7,11,7.6,57.291920000000005,,,0.0,371,8.095341492096,0.22923416596338403,Alive
7,12,,0.0,,,0.0,372,0.0,0.0,Dead
7,13,11.5,65.7128,,,0.0,373,20.902922364000002,0.5919038719969153,Alive
7,14,9.8,62.28526,,,0.0,374,14.456355761552004,0.4093577348287158,Alive
7,15,5.7,52.47314,,1099.0,91.58333333333333,375,4.277038518268001,0.12111204431409132,Alive
7,16,10.6,63.94502,,,0.0,376,17.319462624336,0.4904317592407977,Alive
7,17,7.8,57.77186,,,0.0,377,8.584809110512,0.24309432262054617,Alive
7,18,9.6,61.85732,,,0.0,378,13.787324054656,0.390412897790883,Alive
7,19,8.6,59.63962,,,0.0,379,10.717542182576,0.3034864984755681,Alive
7,20,7.4,52.0,43.0,,0.0,380,6.996587600000002,0.19812097175168003,Alive
7,21,10.3,63.33236,,,0.0,381,16.210543572312005,0.4590307202284446,Alive
7,22,8.4,59.18048,,,0.0,382,10.157833711744003,0.2876373456487126,Alive
7,23,8.8,60.09356,,,0.0,383,11.295165781632003,0.3198429504053171,Alive
7,24,8.9,60.31858,,,0.0,384,11.590736637884003,0.32821257122763375,Alive
7,25,8.8,60.09356,,,0.0,385,11.295165781632003,0.3198429504053171,Alive
7,26,10.6,63.94502,,,0.0,386,17.319462624336,0.4904317592407977,Alive
7,27,9.9,62.49728,,,0.0,387,14.797843022464003,0.41902756129850866,Alive
7,28,9.8,62.28526,,,0.0,388,14.456355761552004,0.4093577348287158,Alive
7,29,,0.0,,,0.0,389,0.0,0.0,Dead
7,30,10.6,59.0,45.0,2074.0,172.83333333333334,390,15.9970812,0.45298614892416,Alive
7,31,5.5,51.9386,,,0.0,391,3.9588095070000002,0.1121008170478176,Alive
7,32,9.1,60.76472,,,0.0,392,12.195474982415998,0.3453368259820773,Alive
7,33,5.9,53.002480000000006,,,0.0,393,4.610628862544002,0.130558255374886,Alive
7,34,9.2,60.98584,,,0.0,394,12.504672764288,0.3540923177317904,Alive
7,35,6.8,55.32016,,,0.0,395,6.307539992192001,0.17860934845090246,Alive
7,36,8.2,58.71614,,,0.0,396,9.615904343568001,0.27229164011594637,Alive
7,37,9.3,61.20566,,,0.0,397,12.818442529492003,0.3629772734191192,Alive
7,38,10.5,63.74209999999999,,,0.0,398,16.945098329500002,0.47983096037678563,Alive
7,39,,0.0,,,0.0,399,0.0,0.0,Dead
7,40,9.0,56.0,47.0,,0.0,400,11.015170000000001,0.311914365856,Alive
7,41,7.7,57.53254,,,0.0,401,8.337918225908002,0.2361031628193917,Alive
7,42,9.2,60.98584,,,0.0,402,12.504672764288,0.3540923177317904,Alive
7,43,7.4,56.80678,,,0.0,403,7.623049469264002,0.21586036721125487,Alive
7,44,10.4,63.53788,,,0.0,404,16.575461899904006,0.46936403952720174,Alive
7,45,6.2,53.78674,,3010.0,250.83333333333334,405,5.140288239728002,0.1455565140267299,Alive
7,46,8.8,60.09356,,,0.0,406,11.295165781632003,0.3198429504053171,Alive
7,47,6.2,53.78674,,,0.0,407,5.140288239728002,0.1455565140267299,Alive
7,48,5.1,50.85392,,,0.0,408,3.3675408928960002,0.09535798195595746,Alive
7,49,8.7,59.867239999999995,,,0.0,409,11.004106321527997,0.311601077885444,Alive
7,50,6.7,52.0,44.0,,0.0,410,5.7750764000000006,0.16353168340352,Alive
7,51,9.6,61.85732,,,0.0,411,13.787324054656,0.390412897790883,Alive
7,52,9.0,60.5423,,,0.0,412,11.890834594000001,0.33671038503137923,Alive
7,53,7.5,57.05,,,0.0,413,7.857058750000001,0.22248676121200003,Alive
7,54,8.0,58.2466,,,0.0,414,9.091612112000002,0.25744536185308164,Alive
7,55,7.1,56.069320000000005,,,0.0,415,6.946451522456002,0.1967012784710821,Alive
7,56,7.7,57.53254,,,0.0,416,8.337918225908002,0.2361031628193917,Alive
7,57,,0.0,,,0.0,417,0.0,0.0,Dead
7,58,7.1,56.069320000000005,,,0.0,418,6.946451522456002,0.1967012784710821,Alive
7,59,,0.0,,,0.0,419,0.0,0.0,Dead
7,60,,0.0,,3856.0,321.3333333333333,420,0.0,0.0,Dead
8,1,8.8,60.09356,,,0.0,421,11.295165781632003,0.3198429504053171,Alive
8,2,10.3,63.33236,,,0.0,422,16.210543572312005,0.4590307202284446,Alive
8,3,9.0,60.5423,,,0.0,423,11.890834594000001,0.33671038503137923,Alive
8,4,10.4,63.53788,,,0.0,424,16.575461899904006,0.46936403952720174,Alive
8,5,8.8,60.09356,,,0.0,425,11.295165781632003,0.3198429504053171,Alive
8,6,7.8,57.77186,,,0.0,426,8.584809110512,0.24309432262054617,Alive
8,7,,0.0,,,0.0,427,0.0,0.0,Dead
8,8,12.0,66.6494,,,0.0,428,23.061572368000004,0.6530299324301825,Alive
8,9,8.5,59.410700000000006,,,0.0,429,10.435456918500003,0.2954987464697809,Alive
8,10,10.3,63.0,51.0,,0.0,430,16.126624600000003,0.45665440347328007,Alive
8,11,4.2,48.33734,,,0.0,431,2.248846212688,0.06368012843544356,Alive
8,12,7.9,58.00988,,,0.0,432,8.836033933704002,0.25020820569390945,Alive
8,13,,0.0,,,0.0,433,0.0,0.0,Dead
8,14,,0.0,,,0.0,434,0.0,0.0,Dead
8,15,9.5,61.6414,,1004.0,83.66666666666667,435,13.459754513,0.3811371765937184,Alive
8,16,10.4,63.53788,,,0.0,436,16.575461899904006,0.46936403952720174,Alive
8,17,7.4,56.80678,,,0.0,437,7.623049469264002,0.21586036721125487,Alive
8,18,8.3,58.94896,,,0.0,438,9.884655373472004,0.27990180927953207,Alive
8,19,4.8,50.02676,,,0.0,439,2.962717389952,0.08389467578779279,Alive
8,20,9.0,55.0,43.0,,0.0,440,10.82239,0.306455453152,Alive
8,21,6.7,55.06784,,,0.0,441,6.102838903488001,0.17281286866228904,Alive
8,22,10.0,62.708,,,0.0,442,15.143994000000001,0.4288294492992,Alive
8,23,6.6,54.814220000000006,,,0.0,443,5.9022336672160005,0.16713237030782205,Alive
8,24,7.4,56.80678,,,0.0,444,7.623049469264002,0.21586036721125487,Alive
8,25,8.3,58.94896,,,0.0,445,9.884655373472004,0.27990180927953207,Alive
8,26,7.2,56.31644,,,0.0,446,7.167767314048001,0.20296823347843443,Alive
8,27,7.0,55.8209,,,0.0,447,6.729323358,0.19055290366381442,Alive
8,28,10.3,63.33236,,,0.0,448,16.210543572312005,0.4590307202284446,Alive
8,29,,0.0,,,0.0,449,0.0,0.0,Dead
8,30,7.4,55.0,43.0,1777.0,148.08333333333334,450,7.387574000000002,0.20919245544320003,Alive
8,31,6.0,53.2652,,,0.0,451,4.783252336,0.13544639974804482,Alive
8,32,6.8,55.32016,,,0.0,452,6.307539992192001,0.17860934845090246,Alive
8,33,5.6,52.20652,,,0.0,453,4.116017591935999,0.1165524469473333,Alive
8,34,6.0,53.2652,,,0.0,454,4.783252336,0.13544639974804482,Alive
8,35,6.7,55.06784,,,0.0,455,6.102838903488001,0.17281286866228904,Alive
8,36,8.7,59.867239999999995,,,0.0,456,11.004106321527997,0.311601077885444,Alive
8,37,9.6,61.85732,,,0.0,457,13.787324054656,0.390412897790883,Alive
8,38,8.4,59.18048,,,0.0,458,10.157833711744003,0.2876373456487126,Alive
8,39,6.5,54.5593,,,0.0,459,5.7057004115000005,0.1615671774123632,Alive
8,40,10.4,54.0,46.0,,0.0,460,14.120213200000004,0.3998392531417601,Alive
8,41,10.1,62.91742000000001,,,0.0,461,15.494820313796001,0.4387637278616986,Alive
8,42,8.3,58.94896,,,0.0,462,9.884655373472004,0.27990180927953207,Alive
8,43,9.3,61.20566,,,0.0,463,12.818442529492003,0.3629772734191192,Alive
8,44,4.4,48.90568,,,0.0,464,2.4729072362240005,0.07002481962670777,Alive
8,45,6.5,54.5593,,2571.0,214.25,465,5.7057004115000005,0.1615671774123632,Alive
8,46,7.3,56.562259999999995,,,0.0,466,7.393292748252,0.2093543920937022,Alive
8,47,7.2,56.31644,,,0.0,467,7.167767314048001,0.20296823347843443,Alive
8,48,8.5,59.410700000000006,,,0.0,468,10.435456918500003,0.2954987464697809,Alive
8,49,6.6,54.814220000000006,,,0.0,469,5.9022336672160005,0.16713237030782205,Alive
8,50,6.4,55.0,44.0,,0.0,470,5.5811540000000015,0.15804042158720005,Alive
8,51,,0.0,,,0.0,471,0.0,0.0,Dead
8,52,9.3,61.20566,,,0.0,472,12.818442529492003,0.3629772734191192,Alive
8,53,9.2,60.98584,,,0.0,473,12.504672764288,0.3540923177317904,Alive
8,54,9.4,61.42418,,,0.0,474,13.136798496624003,0.37199209566920255,Alive
8,55,7.1,56.069320000000005,,,0.0,475,6.946451522456002,0.1967012784710821,Alive
8,56,9.1,60.76472,,,0.0,476,12.195474982415998,0.3453368259820773,Alive
8,57,10.0,62.708,,,0.0,477,15.143994000000001,0.4288294492992,Alive
8,58,,0.0,,,0.0,478,0.0,0.0,Dead
8,59,,0.0,,,0.0,479,0.0,0.0,Dead
8,60,6.5,39.0,30.0,3330.0,277.5,480,4.141135,0.11726369156800001,Alive
9,1,8.1,58.48202,,,0.0,481,9.351562690636001,0.2648063303982015,Alive
9,2,11.1,64.94012000000001,,,0.0,482,19.262517800776003,0.5454528640610139,Alive
9,3,6.8,55.32016,,,0.0,483,6.307539992192001,0.17860934845090246,Alive
9,4,10.6,63.94502,,,0.0,484,17.319462624336,0.4904317592407977,Alive
9,5,11.7,66.09134,,,0.0,485,21.751929607588,0.6159450403121479,Alive
9,6,10.7,64.14664,,,0.0,486,17.698564176368,0.5011667020693773,Alive
9,7,8.6,59.63962,,,0.0,487,10.717542182576,0.3034864984755681,Alive
9,8,10.4,63.53788,,,0.0,488,16.575461899904006,0.46936403952720174,Alive
9,9,7.0,55.8209,,,0.0,489,6.729323358,0.19055290366381442,Alive
9,10,8.5,65.0,41.0,,0.0,490,11.396565000000002,0.3227142517920001,Alive
9,11,,0.0,,,0.0,491,0.0,0.0,Dead
9,12,10.1,62.91742000000001,,,0.0,492,15.494820313796001,0.4387637278616986,Alive
9,13,9.4,61.42418,,,0.0,493,13.136798496624003,0.37199209566920255,Alive
9,14,7.9,58.00988,,,0.0,494,8.836033933704002,0.25020820569390945,Alive
9,15,7.8,57.77186,,1026.0,85.5,495,8.584809110512,0.24309432262054617,Alive
9,16,9.5,61.6414,,,0.0,496,13.459754513,0.3811371765937184,Alive
9,17,8.7,59.867239999999995,,,0.0,497,11.004106321527997,0.311601077885444,Alive
9,18,7.2,56.31644,,,0.0,498,7.167767314048001,0.20296823347843443,Alive
9,19,9.6,61.85732,,,0.0,499,13.787324054656,0.390412897790883,Alive
9,20,12.0,68.0,56.0,,0.0,500,23.52445,0.66613714576,Alive
9,21,,0.0,,,0.0,501,0.0,0.0,Dead
9,22,10.1,62.91742000000001,,,0.0,502,15.494820313796001,0.4387637278616986,Alive
9,23,8.0,58.2466,,,0.0,503,9.091612112000002,0.25744536185308164,Alive
9,24,11.2,65.13524000000001,,,0.0,504,19.665433523328,0.5568621479933743,Alive
9,25,,0.0,,,0.0,505,0.0,0.0,Dead
9,26,12.2,67.01494,,,0.0,506,23.958808733648,0.6784367951489636,Alive
9,27,,0.0,,,0.0,507,0.0,0.0,Dead
9,28,,0.0,,,0.0,508,0.0,0.0,Dead
9,29,,0.0,,,0.0,509,0.0,0.0,Dead
9,30,,0.0,,1489.0,124.08333333333333,510,0.0,0.0,Dead
9,31,3.4,46.01198,,,0.0,511,1.485408403344,0.04206201267581138,Alive
9,32,8.4,59.18048,,,0.0,512,10.157833711744003,0.2876373456487126,Alive
9,33,10.3,63.33236,,,0.0,513,16.210543572312005,0.4590307202284446,Alive
9,34,5.7,52.47314,,,0.0,514,4.277038518268001,0.12111204431409132,Alive
9,35,,0.0,,,0.0,515,0.0,0.0,Dead
9,36,6.9,55.57118,,,0.0,516,6.516360433924001,0.18452247513533915,Alive
9,37,3.8,47.18506,,,0.0,517,1.8411083940319999,0.05213429817212533,Alive
9,38,9.7,62.07194,,,0.0,518,14.119520226348,0.39981963034545104,Alive
9,39,,0.0,,,0.0,519,0.0,0.0,Dead
9,40,8.4,50.0,40.0,,0.0,520,8.616130000000002,0.24398122998400004,Alive
9,41,,0.0,,,0.0,521,0.0,0.0,Dead
9,42,11.1,64.94012000000001,,,0.0,522,19.262517800776003,0.5454528640610139,Alive
9,43,10.1,62.91742000000001,,,0.0,523,15.494820313796001,0.4387637278616986,Alive
9,44,7.3,56.562259999999995,,,0.0,524,7.393292748252,0.2093543920937022,Alive
9,45,9.1,60.76472,,2377.0,198.08333333333334,525,12.195474982415998,0.3453368259820773,Alive
9,46,8.1,58.48202,,,0.0,526,9.351562690636001,0.2648063303982015,Alive
9,47,4.1,48.05122,,,0.0,527,2.141913599516,0.06065213901477467,Alive
9,48,9.7,62.07194,,,0.0,528,14.119520226348,0.39981963034545104,Alive
9,49,10.5,63.74209999999999,,,0.0,529,16.945098329500002,0.47983096037678563,Alive
9,50,9.0,63.0,48.0,,0.0,530,12.36463,0.350126754784,Alive
9,51,8.4,59.18048,,,0.0,531,10.157833711744003,0.2876373456487126,Alive
9,52,8.8,60.09356,,,0.0,532,11.295165781632003,0.3198429504053171,Alive
9,53,9.0,60.5423,,,0.0,533,11.890834594000001,0.33671038503137923,Alive
9,54,6.6,54.814220000000006,,,0.0,534,5.9022336672160005,0.16713237030782205,Alive
9,55,7.9,58.00988,,,0.0,535,8.836033933704002,0.25020820569390945,Alive
9,56,7.0,55.8209,,,0.0,536,6.729323358,0.19055290366381442,Alive
9,57,11.0,64.74369999999999,,,0.0,537,18.864380725999997,0.5341788961419967,Alive
9,58,7.5,57.05,,,0.0,538,7.857058750000001,0.22248676121200003,Alive
9,59,,0.0,,,0.0,539,0.0,0.0,Dead
9,60,9.5,60.0,46.0,3349.0,279.0833333333333,540,0.0,0.0,Alive
10,1,7.8,57.77186,,,0.0,541,8.584809110512,0.24309432262054617,Alive
10,2,8.7,59.867239999999995,,,0.0,542,11.004106321527997,0.311601077885444,Alive
10,3,9.9,62.49728,,,0.0,543,14.797843022464003,0.41902756129850866,Alive
10,4,10.9,64.54598,,,0.0,544,18.471014763444,0.523040030853491,Alive
10,5,9.4,61.42418,,,0.0,545,13.136798496624003,0.37199209566920255,Alive
10,6,7.9,58.00988,,,0.0,546,8.836033933704002,0.25020820569390945,Alive
10,7,,0.0,,,0.0,547,0.0,0.0,Dead
10,8,11.6,65.90272,,,0.0,548,21.325020607616,0.6038563435417408,Alive
10,9,10.9,64.54598,,,0.0,549,18.471014763444,0.523040030853491,Alive
10,10,9.9,65.0,52.0,,0.0,550,15.381637000000001,0.43555873860160005,Alive
10,11,9.7,62.07194,,,0.0,551,14.119520226348,0.39981963034545104,Alive
10,12,7.0,55.8209,,,0.0,552,6.729323358,0.19055290366381442,Alive
10,13,8.5,59.410700000000006,,,0.0,553,10.435456918500003,0.2954987464697809,Alive
10,14,7.4,56.80678,,,0.0,554,7.623049469264002,0.21586036721125487,Alive
10,15,10.0,62.708,,1080.0,90.0,555,15.143994000000001,0.4288294492992,Alive
10,16,7.9,58.00988,,,0.0,556,8.836033933704002,0.25020820569390945,Alive
10,17,7.7,57.53254,,,0.0,557,8.337918225908002,0.2361031628193917,Alive
10,18,10.5,63.74209999999999,,,0.0,558,16.945098329500002,0.47983096037678563,Alive
10,19,,0.0,,,0.0,559,0.0,0.0,Dead
10,20,,0.0,,,0.0,560,0.0,0.0,Dead
10,21,9.8,62.28526,,,0.0,561,14.456355761552004,0.4093577348287158,Alive
10,22,11.6,65.90272,,,0.0,562,21.325020607616,0.6038563435417408,Alive
10,23,4.5,49.1879,,,0.0,563,2.5901008405,0.0733433674802704,Alive
10,24,5.0,50.5795,,,0.0,564,3.22897025,0.0914341047752,Alive
10,25,8.9,60.31858,,,0.0,565,11.590736637884003,0.32821257122763375,Alive
10,26,9.5,61.6414,,,0.0,566,13.459754513,0.3811371765937184,Alive
10,27,10.6,63.94502,,,0.0,567,17.319462624336,0.4904317592407977,Alive
10,28,8.0,58.2466,,,0.0,568,9.091612112000002,0.25744536185308164,Alive
10,29,7.9,58.00988,,,0.0,569,8.836033933704002,0.25020820569390945,Alive
10,30,10.6,64.0,47.0,2016.0,168.0,570,17.3341652,0.49084808913536004,Alive
10,31,9.0,60.5423,,,0.0,571,11.890834594000001,0.33671038503137923,Alive
10,32,9.4,61.42418,,,0.0,572,13.136798496624003,0.37199209566920255,Alive
10,33,8.4,59.18048,,,0.0,573,10.157833711744003,0.2876373456487126,Alive
10,34,8.1,58.48202,,,0.0,574,9.351562690636001,0.2648063303982015,Alive
10,35,6.2,53.78674,,,0.0,575,5.140288239728002,0.1455565140267299,Alive
10,36,8.3,58.94896,,,0.0,576,9.884655373472004,0.27990180927953207,Alive
10,37,9.6,61.85732,,,0.0,577,13.787324054656,0.390412897790883,Alive
10,38,4.8,50.02676,,,0.0,578,2.962717389952,0.08389467578779279,Alive
10,39,6.6,54.814220000000006,,,0.0,579,5.9022336672160005,0.16713237030782205,Alive
10,40,9.2,57.0,42.0,,0.0,580,11.7017524,0.33135618236032,Alive
10,41,10.1,62.91742000000001,,,0.0,581,15.494820313796001,0.4387637278616986,Alive
10,42,5.8,52.73846,,,0.0,582,4.4418998706720005,0.1257803902578449,Alive
10,43,8.0,58.2466,,,0.0,583,9.091612112000002,0.25744536185308164,Alive
10,44,8.5,59.410700000000006,,,0.0,584,10.435456918500003,0.2954987464697809,Alive
10,45,8.2,58.71614,,2882.0,240.16666666666666,585,9.615904343568001,0.27229164011594637,Alive
10,46,8.6,59.63962,,,0.0,586,10.717542182576,0.3034864984755681,Alive
10,47,8.3,58.94896,,,0.0,587,9.884655373472004,0.27990180927953207,Alive
10,48,8.5,59.410700000000006,,,0.0,588,10.435456918500003,0.2954987464697809,Alive
10,49,7.0,55.8209,,,0.0,589,6.729323358,0.19055290366381442,Alive
10,50,8.1,56.0,39.0,,0.0,590,8.963990800000001,0.25383153468544,Alive
10,51,7.3,56.562259999999995,,,0.0,591,7.393292748252,0.2093543920937022,Alive
10,52,6.0,53.2652,,,0.0,592,4.783252336,0.13544639974804482,Alive
10,53,8.1,58.48202,,,0.0,593,9.351562690636001,0.2648063303982015,Alive
10,54,8.2,58.71614,,,0.0,594,9.615904343568001,0.27229164011594637,Alive
10,55,,0.0,,,0.0,595,0.0,0.0,Dead
10,56,8.7,59.867239999999995,,,0.0,596,11.004106321527997,0.311601077885444,Alive
10,57,10.6,63.94502,,,0.0,597,17.319462624336,0.4904317592407977,Alive
10,58,9.2,60.98584,,,0.0,598,12.504672764288,0.3540923177317904,Alive
10,59,8.4,59.18048,,,0.0,599,10.157833711744003,0.2876373456487126,Alive
10,60,6.2,60.0,49.0,3878.0,323.1666666666667,600,5.708722000000002,0.16165273912960004,Alive
11,1,13.6,69.42812,,,0.0,601,30.782081678976002,0.8716500504872277,Alive
11,2,,0.0,,,0.0,602,0.0,0.0,Dead
11,3,5.7,52.47314,,,0.0,603,4.277038518268001,0.12111204431409132,Alive
11,4,8.4,59.18048,,,0.0,604,10.157833711744003,0.2876373456487126,Alive
11,5,,0.0,,,0.0,605,0.0,0.0,Dead
11,6,8.3,58.94896,,,0.0,606,9.884655373472004,0.27990180927953207,Alive
11,7,8.6,59.63962,,,0.0,607,10.717542182576,0.3034864984755681,Alive
11,8,8.1,58.48202,,,0.0,608,9.351562690636001,0.2648063303982015,Alive
11,9,9.1,60.76472,,,0.0,609,12.195474982415998,0.3453368259820773,Alive
11,10,11.1,71.0,51.0,,0.0,610,21.0395158,0.59577176100544,Alive
11,11,5.0,50.5795,,,0.0,611,3.22897025,0.0914341047752,Alive
11,12,11.9,66.46468,,,0.0,612,22.620200736824003,0.6405317002244979,Alive
11,13,9.2,60.98584,,,0.0,613,12.504672764288,0.3540923177317904,Alive
11,14,8.6,59.63962,,,0.0,614,10.717542182576,0.3034864984755681,Alive
11,15,10.5,63.74209999999999,,859.0,71.58333333333333,615,16.945098329500002,0.47983096037678563,Alive
11,16,9.6,61.85732,,,0.0,616,13.787324054656,0.390412897790883,Alive
11,17,,0.0,,,0.0,617,0.0,0.0,Dead
11,18,6.5,54.5593,,,0.0,618,5.7057004115000005,0.1615671774123632,Alive
11,19,8.2,58.71614,,,0.0,619,9.615904343568001,0.27229164011594637,Alive
11,20,10.5,66.0,54.0,,0.0,620,17.537560000000003,0.49660757900800007,Alive
11,21,8.4,59.18048,,,0.0,621,10.157833711744003,0.2876373456487126,Alive
11,22,9.5,61.6414,,,0.0,622,13.459754513,0.3811371765937184,Alive
11,23,8.4,59.18048,,,0.0,623,10.157833711744003,0.2876373456487126,Alive
11,24,7.6,57.291920000000005,,,0.0,624,8.095341492096,0.22923416596338403,Alive
11,25,9.0,60.5423,,,0.0,625,11.890834594000001,0.33671038503137923,Alive
11,26,10.0,62.708,,,0.0,626,15.143994000000001,0.4288294492992,Alive
11,27,8.8,60.09356,,,0.0,627,11.295165781632003,0.3198429504053171,Alive
11,28,9.1,60.76472,,,0.0,628,12.195474982415998,0.3453368259820773,Alive
11,29,7.3,56.562259999999995,,,0.0,629,7.393292748252,0.2093543920937022,Alive
11,30,10.0,65.0,47.0,1747.0,145.58333333333334,630,15.689490000000001,0.444276150432,Alive
11,31,7.0,55.8209,,,0.0,631,6.729323358,0.19055290366381442,Alive
11,32,,0.0,,,0.0,632,0.0,0.0,Dead
11,33,5.8,52.73846,,,0.0,633,4.4418998706720005,0.1257803902578449,Alive
11,34,5.9,53.002480000000006,,,0.0,634,4.610628862544002,0.130558255374886,Alive
11,35,5.3,51.39886,,,0.0,635,3.655719666212,0.10351828264419197,Alive
11,36,5.1,50.85392,,,0.0,636,3.3675408928960002,0.09535798195595746,Alive
11,37,11.0,64.74369999999999,,,0.0,637,18.864380725999997,0.5341788961419967,Alive
11,38,8.4,59.18048,,,0.0,638,10.157833711744003,0.2876373456487126,Alive
11,39,,0.0,,,0.0,639,0.0,0.0,Dead
11,40,,0.0,,,0.0,640,0.0,0.0,Dead
11,41,8.2,58.71614,,,0.0,641,9.615904343568001,0.27229164011594637,Alive
11,42,9.2,60.98584,,,0.0,642,12.504672764288,0.3540923177317904,Alive
11,43,9.6,61.85732,,,0.0,643,13.787324054656,0.390412897790883,Alive
11,44,7.8,57.77186,,,0.0,644,8.584809110512,0.24309432262054617,Alive
11,45,7.4,56.80678,,2367.0,197.25,645,7.623049469264002,0.21586036721125487,Alive
11,46,4.0,47.7638,,,0.0,646,2.0383355040000004,0.05771913879966721,Alive
11,47,9.2,60.98584,,,0.0,647,12.504672764288,0.3540923177317904,Alive
11,48,9.4,61.42418,,,0.0,648,13.136798496624003,0.37199209566920255,Alive
11,49,6.2,53.78674,,,0.0,649,5.140288239728002,0.1455565140267299,Alive
