Row,Tree,pre_DBH,pre_HT,pre_stem_vol,pre_stem_vol_m3,status,DBH,HT
54,2,7.4,48.732,6.571,0.186,Alive,7.4,48.73166
54,3,6.6,47.071,5.099,0.144,Alive,6.6,47.07093999999999
54,4,7.8,49.562,7.396,0.209,Alive,7.8,49.56202
54,5,10.0,54.129,13.102,0.371,Alive,10.0,54.129
54,6,8.7,51.43,9.484,0.269,Alive,8.7,51.43033
54,7,7.5,48.939,6.771,0.192,Alive,7.5,48.939249999999994
54,8,7.8,49.562,7.396,0.209,Alive,7.8,49.56202
54,9,9.7,53.506,12.201,0.346,Alive,9.7,53.506229999999995
54,10,9.6,55.0,12.283,0.348,Alive,9.6,55.0
54,11,6.4,46.656,4.768,0.135,Alive,6.4,46.65576
54,12,4.2,42.089,1.987,0.056,Alive,4.2,42.08878
54,13,3.4,40.428,1.332,0.038,Alive,3.4,40.428059999999995
54,14,6.9,47.694,5.624,0.159,Alive,6.9,47.69371
54,15,7.0,47.901,5.806,0.164,Alive,7.0,47.90129999999999
54,16,4.4,42.504,2.178,0.062,Alive,4.4,42.50396
54,17,5.3,44.372,3.186,0.09,Alive,5.3,44.37227
54,18,7.9,49.77,7.612,0.216,Alive,7.9,49.76961
54,19,5.9,45.618,3.999,0.113,Alive,5.9,45.61781
54,20,8.4,57.0,9.792,0.277,Alive,8.4,57.0
54,21,8.5,51.015,8.992,0.255,Alive,8.5,51.01514999999999
54,22,9.1,52.261,10.519,0.298,Alive,9.1,52.26069
54,23,3.1,39.805,1.13,0.032,Alive,3.1,39.80529
54,24,4.2,42.089,1.987,0.056,Alive,4.2,42.08878
54,25,8.0,49.977,7.832,0.222,Alive,8.0,49.9772
54,26,8.8,51.638,9.737,0.276,Alive,8.8,51.637919999999994
54,27,4.9,43.542,2.708,0.077,Alive,4.9,43.54191
54,28,8.9,51.846,9.993,0.283,Alive,8.9,51.84551
54,29,8.6,51.223,9.236,0.262,Alive,8.6,51.222739999999995
54,30,3.9,42.0,1.74,0.049,Alive,3.9,42.0
54,31,8.5,51.015,8.992,0.255,Alive,8.5,51.01514999999999
54,32,9.6,53.299,11.91,0.337,Alive,9.6,53.29863999999999
54,33,10.3,54.752,14.044,0.398,Alive,10.3,54.75176999999999
54,34,9.3,52.676,11.063,0.313,Alive,9.3,52.67587
54,35,10.6,55.375,15.028,0.426,Alive,10.6,55.37454
54,36,7.1,48.109,5.991,0.17,Alive,7.1,48.108889999999995
54,37,9.6,53.299,11.91,0.337,Alive,9.6,53.29863999999999
54,38,2.8,39.183,0.951,0.027,Alive,2.8,39.18252
54,39,6.5,46.863,4.932,0.14,Alive,6.5,46.86335
54,40,8.0,51.0,7.988,0.226,Alive,8.0,51.0
54,41,8.4,50.808,8.752,0.248,Alive,8.4,50.807559999999995
54,42,4.3,42.296,2.081,0.059,Alive,4.3,42.29637
54,43,9.6,53.299,11.91,0.337,Alive,9.6,53.29863999999999
54,44,12.0,58.281,20.193,0.572,Alive,12.0,58.2808
54,45,6.1,46.033,4.296,0.122,Alive,6.1,46.03299
54,46,9.1,52.261,10.519,0.298,Alive,9.1,52.26069
54,47,7.6,49.147,6.976,0.198,Alive,7.6,49.14684
54,48,6.7,47.279,5.271,0.149,Alive,6.7,47.27853
54,49,9.7,53.506,12.201,0.346,Alive,9.7,53.506229999999995
54,50,8.2,61.0,9.981,0.283,Alive,8.2,61.0
54,51,3.9,41.466,1.721,0.049,Alive,3.9,41.46601
54,52,7.7,49.354,7.184,0.203,Alive,7.7,49.354429999999994
54,53,10.2,54.544,13.725,0.389,Alive,10.2,54.54418
54,54,8.1,50.185,8.056,0.228,Alive,8.1,50.18478999999999
54,55,7.3,48.524,6.374,0.18,Alive,7.3,48.524069999999995
54,56,4.0,41.674,1.806,0.051,Alive,4.0,41.67359999999999
54,57,8.0,49.977,7.832,0.222,Alive,8.0,49.9772
54,58,5.7,45.203,3.715,0.105,Alive,5.7,45.20263
54,59,4.3,42.296,2.081,0.059,Alive,4.3,42.29637
54,60,8.3,51.0,8.581,0.243,Alive,8.3,51.0
55,1,5.8,45.41,3.855,0.109,Alive,5.8,45.410219999999995
55,2,5.6,44.995,3.578,0.101,Alive,5.6,44.99504
55,3,8.8,51.638,9.737,0.276,Alive,8.8,51.637919999999994
55,4,3.3,40.22,1.262,0.036,Alive,3.3,40.22047
55,5,8.5,51.015,8.992,0.255,Alive,8.5,51.01514999999999
55,6,9.2,52.468,10.789,0.306,Alive,9.2,52.46827999999999
55,7,8.7,51.43,9.484,0.269,Alive,8.7,51.43033
55,8,10.5,55.167,14.695,0.416,Alive,10.5,55.16695
55,9,7.1,48.109,5.991,0.17,Alive,7.1,48.108889999999995
55,10,3.6,42.0,1.515,0.043,Alive,3.6,42.0
55,11,10.1,54.337,13.412,0.38,Alive,10.1,54.336589999999994
55,12,10.3,54.752,14.044,0.398,Alive,10.3,54.75176999999999
55,13,8.1,50.185,8.056,0.228,Alive,8.1,50.18478999999999
55,14,7.1,48.109,5.991,0.17,Alive,7.1,48.108889999999995
55,15,9.6,53.299,11.91,0.337,Alive,9.6,53.29863999999999
55,16,7.5,48.939,6.771,0.192,Alive,7.5,48.939249999999994
55,17,8.5,51.015,8.992,0.255,Alive,8.5,51.01514999999999
55,18,8.7,51.43,9.484,0.269,Alive,8.7,51.43033
55,19,4.3,42.296,2.081,0.059,Alive,4.3,42.29637
55,20,8.4,68.0,11.639,0.33,Alive,8.4,68.0
55,21,7.3,48.524,6.374,0.18,Alive,7.3,48.524069999999995
55,22,7.0,47.901,5.806,0.164,Alive,7.0,47.90129999999999
55,23,7.6,49.147,6.976,0.198,Alive,7.6,49.14684
55,24,7.5,48.939,6.771,0.192,Alive,7.5,48.939249999999994
55,25,6.8,47.486,5.445,0.154,Alive,6.8,47.48612
55,26,7.0,47.901,5.806,0.164,Alive,7.0,47.90129999999999
55,27,10.2,54.544,13.725,0.389,Alive,10.2,54.54418
55,28,6.7,47.279,5.271,0.149,Alive,6.7,47.27853
55,29,7.1,48.109,5.991,0.17,Alive,7.1,48.108889999999995
55,30,6.2,48.0,4.611,0.131,Alive,6.2,48.0
55,31,8.4,50.808,8.752,0.248,Alive,8.4,50.807559999999995
55,32,6.5,46.863,4.932,0.14,Alive,6.5,46.86335
55,33,9.3,52.676,11.063,0.313,Alive,9.3,52.67587
55,34,7.5,48.939,6.771,0.192,Alive,7.5,48.939249999999994
55,35,9.5,53.091,11.623,0.329,Alive,9.5,53.09105
55,36,10.4,54.959,14.367,0.407,Alive,10.4,54.95936
55,37,8.8,51.638,9.737,0.276,Alive,8.8,51.637919999999994
55,38,8.9,51.846,9.993,0.283,Alive,8.9,51.84551
55,39,4.7,43.127,2.487,0.07,Alive,4.7,43.126729999999995
55,40,6.7,47.0,5.241,0.148,Alive,6.7,47.0
55,41,7.7,49.354,7.184,0.203,Alive,7.7,49.354429999999994
55,42,8.7,51.43,9.484,0.269,Alive,8.7,51.43033
55,43,8.8,51.638,9.737,0.276,Alive,8.8,51.637919999999994
55,44,7.7,49.354,7.184,0.203,Alive,7.7,49.354429999999994
55,45,10.1,59.0,14.544,0.412,Alive,10.1,59.0
55,46,11.5,57.243,18.237,0.516,Alive,11.5,57.24285
55,47,7.2,48.316,6.181,0.175,Alive,7.2,48.31648
55,48,7.6,49.147,6.976,0.198,Alive,7.6,49.14684
55,49,0.9,35.238,0.287,0.008,Alive,0.9,35.23831
55,50,11.9,64.0,21.79,0.617,Alive,11.9,64.0
55,51,8.6,51.223,9.236,0.262,Alive,8.6,51.222739999999995
55,52,10.0,54.129,13.102,0.371,Alive,10.0,54.129
55,53,9.9,53.921,12.797,0.362,Alive,9.9,53.921409999999995
55,54,9.6,53.299,11.91,0.337,Alive,9.6,53.29863999999999
55,55,10.0,54.129,13.102,0.371,Alive,10.0,54.129
55,56,9.4,52.883,11.341,0.321,Alive,9.4,52.88346
55,57,9.4,52.883,11.341,0.321,Alive,9.4,52.88346
55,58,10.2,54.544,13.725,0.389,Alive,10.2,54.54418
55,59,9.8,53.714,12.497,0.354,Alive,9.8,53.71382
55,60,8.4,55.0,9.456,0.268,Alive,8.4,55.0
56,1,3.4,40.428,1.332,0.038,Alive,3.4,40.428059999999995
56,2,7.1,48.109,5.991,0.17,Alive,7.1,48.108889999999995
56,3,7.9,49.77,7.612,0.216,Alive,7.9,49.76961
56,4,5.6,44.995,3.578,0.101,Alive,5.6,44.99504
56,5,4.2,42.089,1.987,0.056,Alive,4.2,42.08878
56,6,7.6,49.147,6.976,0.198,Alive,7.6,49.14684
56,7,9.0,52.053,10.254,0.29,Alive,9.0,52.0531
56,8,9.0,52.053,10.254,0.29,Alive,9.0,52.0531
56,9,4.3,42.296,2.081,0.059,Alive,4.3,42.29637
56,10,9.7,59.0,13.432,0.38,Alive,9.7,59.0
56,11,8.4,50.808,8.752,0.248,Alive,8.4,50.807559999999995
56,12,4.0,41.674,1.806,0.051,Alive,4.0,41.67359999999999
56,13,10.9,55.997,16.054,0.455,Alive,10.9,55.99731
56,14,9.7,53.506,12.201,0.346,Alive,9.7,53.506229999999995
56,15,6.0,45.825,4.146,0.117,Alive,6.0,45.825399999999995
56,16,10.1,54.337,13.412,0.38,Alive,10.1,54.336589999999994
56,17,7.3,48.524,6.374,0.18,Alive,7.3,48.524069999999995
56,18,9.5,53.091,11.623,0.329,Alive,9.5,53.09105
56,19,8.5,51.015,8.992,0.255,Alive,8.5,51.01514999999999
56,20,6.6,56.0,6.025,0.171,Alive,6.6,56.0
56,21,6.2,46.241,4.45,0.126,Alive,6.2,46.240579999999994
56,22,6.5,46.863,4.932,0.14,Alive,6.5,46.86335
56,23,6.8,47.486,5.445,0.154,Alive,6.8,47.48612
56,24,8.0,49.977,7.832,0.222,Alive,8.0,49.9772
56,25,6.9,47.694,5.624,0.159,Alive,6.9,47.69371
56,26,7.1,48.109,5.991,0.17,Alive,7.1,48.108889999999995
56,27,8.3,50.6,8.516,0.241,Alive,8.3,50.59997
56,28,9.4,52.883,11.341,0.321,Alive,9.4,52.88346
56,29,8.4,50.808,8.752,0.248,Alive,8.4,50.807559999999995
56,30,7.6,47.0,6.681,0.189,Alive,7.6,47.0
56,31,3.7,41.051,1.557,0.044,Alive,3.7,41.05083
56,32,9.1,52.261,10.519,0.298,Alive,9.1,52.26069
56,33,7.5,48.939,6.771,0.192,Alive,7.5,48.939249999999994
56,34,8.6,51.223,9.236,0.262,Alive,8.6,51.222739999999995
56,35,9.4,52.883,11.341,0.321,Alive,9.4,52.88346
56,36,8.2,50.392,8.284,0.235,Alive,8.2,50.39238
56,37,6.7,47.279,5.271,0.149,Alive,6.7,47.27853
56,38,8.9,51.846,9.993,0.283,Alive,8.9,51.84551
56,39,9.2,52.468,10.789,0.306,Alive,9.2,52.46827999999999
56,40,4.2,43.0,2.025,0.057,Alive,4.2,43.0
56,41,7.4,48.732,6.571,0.186,Alive,7.4,48.73166
56,42,6.3,46.448,4.607,0.13,Alive,6.3,46.44817
56,43,9.6,53.299,11.91,0.337,Alive,9.6,53.29863999999999
56,44,6.7,47.279,5.271,0.149,Alive,6.7,47.27853
56,45,3.9,41.466,1.721,0.049,Alive,3.9,41.46601
56,46,8.2,50.392,8.284,0.235,Alive,8.2,50.39238
56,47,8.4,50.808,8.752,0.248,Alive,8.4,50.807559999999995
56,48,9.3,52.676,11.063,0.313,Alive,9.3,52.67587
56,49,10.0,54.129,13.102,0.371,Alive,10.0,54.129
56,50,8.6,54.0,9.725,0.275,Alive,8.6,54.0
56,51,8.4,50.808,8.752,0.248,Alive,8.4,50.807559999999995
56,52,10.3,54.752,14.044,0.398,Alive,10.3,54.75176999999999
56,53,8.3,50.6,8.516,0.241,Alive,8.3,50.59997
56,54,8.0,49.977,7.832,0.222,Alive,8.0,49.9772
56,55,9.4,52.883,11.341,0.321,Alive,9.4,52.88346
56,56,9.6,53.299,11.91,0.337,Alive,9.6,53.29863999999999
56,57,7.2,48.316,6.181,0.175,Alive,7.2,48.31648
56,58,9.6,53.299,11.91,0.337,Alive,9.6,53.29863999999999
56,59,9.3,52.676,11.063,0.313,Alive,9.3,52.67587
56,60,7.6,47.0,6.681,0.189,Alive,7.6,47.0
57,1,6.8,47.486,5.445,0.154,Alive,6.8,47.48612
57,2,7.0,47.901,5.806,0.164,Alive,7.0,47.90129999999999
57,3,7.8,49.562,7.396,0.209,Alive,7.8,49.56202
57,4,9.9,53.921,12.797,0.362,Alive,9.9,53.921409999999995
57,5,10.3,54.752,14.044,0.398,Alive,10.3,54.75176999999999
57,6,8.5,51.015,8.992,0.255,Alive,8.5,51.01514999999999
57,7,8.4,50.808,8.752,0.248,Alive,8.4,50.807559999999995
57,8,5.5,44.787,3.444,0.098,Alive,5.5,44.78744999999999
57,9,5.0,43.75,2.823,0.08,Alive,5.0,43.7495
57,10,5.3,43.0,3.094,0.088,Alive,5.3,43.0
57,11,3.2,40.013,1.195,0.034,Alive,3.2,40.01288
57,12,2.8,39.183,0.951,0.027,Alive,2.8,39.18252
57,13,2.5,38.56,0.793,0.022,Alive,2.5,38.559749999999994
57,14,7.6,49.147,6.976,0.198,Alive,7.6,49.14684
57,15,7.0,47.901,5.806,0.164,Alive,7.0,47.90129999999999
57,16,8.2,50.392,8.284,0.235,Alive,8.2,50.39238
57,17,7.6,49.147,6.976,0.198,Alive,7.6,49.14684
57,18,5.0,43.75,2.823,0.08,Alive,5.0,43.7495
57,19,8.1,50.185,8.056,0.228,Alive,8.1,50.18478999999999
57,20,7.9,54.0,8.24,0.233,Alive,7.9,54.0
57,21,9.5,53.091,11.623,0.329,Alive,9.5,53.09105
57,22,5.9,45.618,3.999,0.113,Alive,5.9,45.61781
57,23,3.5,40.636,1.404,0.04,Alive,3.5,40.63565
57,24,8.4,50.808,8.752,0.248,Alive,8.4,50.807559999999995
57,25,7.3,48.524,6.374,0.18,Alive,7.3,48.524069999999995
57,26,5.6,44.995,3.578,0.101,Alive,5.6,44.99504
57,27,10.0,54.129,13.102,0.371,Alive,10.0,54.129
57,28,8.4,50.808,8.752,0.248,Alive,8.4,50.807559999999995
57,29,5.3,44.372,3.186,0.09,Alive,5.3,44.37227
57,30,6.5,45.0,4.744,0.134,Alive,6.5,45.0
57,31,7.2,48.316,6.181,0.175,Alive,7.2,48.31648
57,32,7.7,49.354,7.184,0.203,Alive,7.7,49.354429999999994
57,33,7.8,49.562,7.396,0.209,Alive,7.8,49.56202
57,34,6.9,47.694,5.624,0.159,Alive,6.9,47.69371
57,35,5.2,44.165,3.062,0.087,Alive,5.2,44.16468
57,36,8.1,50.185,8.056,0.228,Alive,8.1,50.18478999999999
57,37,9.6,53.299,11.91,0.337,Alive,9.6,53.29863999999999
57,38,5.6,44.995,3.578,0.101,Alive,5.6,44.99504
57,39,9.2,52.468,10.789,0.306,Alive,9.2,52.46827999999999
57,40,8.5,59.0,10.365,0.293,Alive,8.5,59.0
57,41,8.7,51.43,9.484,0.269,Alive,8.7,51.43033
57,42,7.0,47.901,5.806,0.164,Alive,7.0,47.90129999999999
57,43,6.9,47.694,5.624,0.159,Alive,6.9,47.69371
57,44,6.3,46.448,4.607,0.13,Alive,6.3,46.44817
57,45,9.3,52.676,11.063,0.313,Alive,9.3,52.67587
57,46,8.6,51.223,9.236,0.262,Alive,8.6,51.222739999999995
57,47,9.5,53.091,11.623,0.329,Alive,9.5,53.09105
57,48,6.4,46.656,4.768,0.135,Alive,6.4,46.65576
57,49,9.4,52.883,11.341,0.321,Alive,9.4,52.88346
57,50,7.3,51.0,6.688,0.189,Alive,7.3,51.0
57,51,7.6,49.147,6.976,0.198,Alive,7.6,49.14684
57,52,10.1,54.337,13.412,0.38,Alive,10.1,54.336589999999994
57,53,10.1,54.337,13.412,0.38,Alive,10.1,54.336589999999994
57,54,8.1,50.185,8.056,0.228,Alive,8.1,50.18478999999999
57,55,9.4,52.883,11.341,0.321,Alive,9.4,52.88346
57,56,6.7,47.279,5.271,0.149,Alive,6.7,47.27853
57,57,4.6,42.919,2.381,0.067,Alive,4.6,42.91914
57,58,7.0,47.901,5.806,0.164,Alive,7.0,47.90129999999999
57,59,3.6,40.843,1.479,0.042,Alive,3.6,40.843239999999994
57,60,8.6,54.0,9.725,0.275,Alive,8.6,54.0
58,1,8.5,51.015,8.992,0.255,Alive,8.5,51.01514999999999
58,2,7.4,48.732,6.571,0.186,Alive,7.4,48.73166
58,3,8.1,50.185,8.056,0.228,Alive,8.1,50.18478999999999
58,4,7.5,48.939,6.771,0.192,Alive,7.5,48.939249999999994
58,5,9.8,53.714,12.497,0.354,Alive,9.8,53.71382
58,6,9.4,52.883,11.341,0.321,Alive,9.4,52.88346
58,7,9.5,53.091,11.623,0.329,Alive,9.5,53.09105
58,8,4.5,42.712,2.278,0.065,Alive,4.5,42.711549999999995
58,9,6.0,45.825,4.146,0.117,Alive,6.0,45.825399999999995
58,10,8.4,53.0,9.12,0.258,Alive,8.4,53.0
58,11,10.7,55.582,15.365,0.435,Alive,10.7,55.58212999999999
58,12,8.4,50.808,8.752,0.248,Alive,8.4,50.807559999999995
58,13,6.6,47.071,5.099,0.144,Alive,6.6,47.07093999999999
58,14,4.8,43.334,2.596,0.074,Alive,4.8,43.33432
58,15,4.7,43.127,2.487,0.07,Alive,4.7,43.126729999999995
58,16,5.8,45.41,3.855,0.109,Alive,5.8,45.410219999999995
58,17,6.5,46.863,4.932,0.14,Alive,6.5,46.86335
58,18,8.6,51.223,9.236,0.262,Alive,8.6,51.222739999999995
58,19,6.2,46.241,4.45,0.126,Alive,6.2,46.240579999999994
58,20,8.5,30.0,5.378,0.152,Alive,8.5,30.0
58,21,6.7,47.279,5.271,0.149,Alive,6.7,47.27853
58,22,7.3,48.524,6.374,0.18,Alive,7.3,48.524069999999995
58,23,7.5,48.939,6.771,0.192,Alive,7.5,48.939249999999994
58,24,9.7,53.506,12.201,0.346,Alive,9.7,53.506229999999995
58,25,8.0,49.977,7.832,0.222,Alive,8.0,49.9772
58,26,7.5,48.939,6.771,0.192,Alive,7.5,48.939249999999994
58,27,6.7,47.279,5.271,0.149,Alive,6.7,47.27853
58,28,7.7,49.354,7.184,0.203,Alive,7.7,49.354429999999994
58,29,5.4,44.58,3.313,0.094,Alive,5.4,44.57986
58,30,7.4,50.0,6.736,0.191,Alive,7.4,50.0
58,31,8.6,51.223,9.236,0.262,Alive,8.6,51.222739999999995
58,32,8.1,50.185,8.056,0.228,Alive,8.1,50.18478999999999
58,33,8.7,51.43,9.484,0.269,Alive,8.7,51.43033
58,34,8.2,50.392,8.284,0.235,Alive,8.2,50.39238
58,35,3.2,40.013,1.195,0.034,Alive,3.2,40.01288
58,36,6.2,46.241,4.45,0.126,Alive,6.2,46.240579999999994
58,37,7.9,49.77,7.612,0.216,Alive,7.9,49.76961
58,38,7.6,49.147,6.976,0.198,Alive,7.6,49.14684
58,39,8.4,50.808,8.752,0.248,Alive,8.4,50.807559999999995
58,40,8.6,57.0,10.253,0.29,Alive,8.6,57.0
58,41,8.2,50.392,8.284,0.235,Alive,8.2,50.39238
58,42,7.5,48.939,6.771,0.192,Alive,7.5,48.939249999999994
58,43,10.5,55.167,14.695,0.416,Alive,10.5,55.16695
58,44,8.9,51.846,9.993,0.283,Alive,8.9,51.84551
58,45,9.2,52.468,10.789,0.306,Alive,9.2,52.46827999999999
58,46,9.8,53.714,12.497,0.354,Alive,9.8,53.71382
58,47,7.2,48.316,6.181,0.175,Alive,7.2,48.31648
58,48,8.6,51.223,9.236,0.262,Alive,8.6,51.222739999999995
58,49,8.9,51.846,9.993,0.283,Alive,8.9,51.84551
58,50,8.5,58.0,10.193,0.289,Alive,8.5,58.0
58,51,7.8,49.562,7.396,0.209,Alive,7.8,49.56202
58,52,9.1,52.261,10.519,0.298,Alive,9.1,52.26069
58,53,8.0,49.977,7.832,0.222,Alive,8.0,49.9772
58,54,8.0,49.977,7.832,0.222,Alive,8.0,49.9772
58,55,9.1,52.261,10.519,0.298,Alive,9.1,52.26069
58,56,8.2,50.392,8.284,0.235,Alive,8.2,50.39238
58,57,4.5,42.712,2.278,0.065,Alive,4.5,42.711549999999995
58,58,8.3,50.6,8.516,0.241,Alive,8.3,50.59997
58,59,7.6,49.147,6.976,0.198,Alive,7.6,49.14684
58,60,7.6,50.0,7.093,0.201,Alive,7.6,50.0
59,1,6.6,47.071,5.099,0.144,Alive,6.6,47.07093999999999
59,2,6.9,47.694,5.624,0.159,Alive,6.9,47.69371
59,3,7.1,48.109,5.991,0.17,Alive,7.1,48.108889999999995
59,4,8.4,50.808,8.752,0.248,Alive,8.4,50.807559999999995
59,5,5.6,44.995,3.578,0.101,Alive,5.6,44.99504
59,6,10.2,54.544,13.725,0.389,Alive,10.2,54.54418
59,7,8.3,50.6,8.516,0.241,Alive,8.3,50.59997
59,8,9.7,53.506,12.201,0.346,Alive,9.7,53.506229999999995
59,9,3.7,41.051,1.557,0.044,Alive,3.7,41.05083
59,10,4.7,43.0,2.48,0.07,Alive,4.7,43.0
59,11,4.3,42.296,2.081,0.059,Alive,4.3,42.29637
59,12,8.1,50.185,8.056,0.228,Alive,8.1,50.18478999999999
59,13,7.2,48.316,6.181,0.175,Alive,7.2,48.31648
59,14,8.0,49.977,7.832,0.222,Alive,8.0,49.9772
59,15,9.5,53.091,11.623,0.329,Alive,9.5,53.09105
59,16,7.0,47.901,5.806,0.164,Alive,7.0,47.90129999999999
59,17,9.5,53.091,11.623,0.329,Alive,9.5,53.09105
59,18,9.4,52.883,11.341,0.321,Alive,9.4,52.88346
59,19,3.4,40.428,1.332,0.038,Alive,3.4,40.428059999999995
59,20,6.2,33.0,3.239,0.092,Alive,6.2,33.0
59,21,6.0,45.825,4.146,0.117,Alive,6.0,45.825399999999995
59,22,7.0,47.901,5.806,0.164,Alive,7.0,47.90129999999999
59,23,7.6,49.147,6.976,0.198,Alive,7.6,49.14684
59,24,4.6,42.919,2.381,0.067,Alive,4.6,42.91914
59,25,7.6,49.147,6.976,0.198,Alive,7.6,49.14684
59,26,4.1,41.881,1.895,0.054,Alive,4.1,41.88119
59,27,9.2,52.468,10.789,0.306,Alive,9.2,52.46827999999999
59,28,8.4,50.808,8.752,0.248,Alive,8.4,50.807559999999995
59,29,4.0,41.674,1.806,0.051,Alive,4.0,41.67359999999999
59,30,8.2,55.0,9.021,0.255,Alive,8.2,55.0
59,31,8.2,50.392,8.284,0.235,Alive,8.2,50.39238
59,32,9.7,53.506,12.201,0.346,Alive,9.7,53.506229999999995
59,33,9.1,52.261,10.519,0.298,Alive,9.1,52.26069
59,34,9.6,53.299,11.91,0.337,Alive,9.6,53.29863999999999
59,35,4.8,43.334,2.596,0.074,Alive,4.8,43.33432
59,36,6.9,47.694,5.624,0.159,Alive,6.9,47.69371
59,37,7.6,49.147,6.976,0.198,Alive,7.6,49.14684
59,38,4.4,42.504,2.178,0.062,Alive,4.4,42.50396
59,39,10.5,55.167,14.695,0.416,Alive,10.5,55.16695
59,40,9.6,53.299,11.91,0.337,Alive,9.6,53.29863999999999
59,41,8.2,50.392,8.284,0.235,Alive,8.2,50.39238
59,42,6.5,46.863,4.932,0.14,Alive,6.5,46.86335
59,43,8.4,50.808,8.752,0.248,Alive,8.4,50.807559999999995
59,44,9.3,52.676,11.063,0.313,Alive,9.3,52.67587
59,45,8.8,51.638,9.737,0.276,Alive,8.8,51.637919999999994
59,46,5.5,44.787,3.444,0.098,Alive,5.5,44.78744999999999
59,47,6.2,46.241,4.45,0.126,Alive,6.2,46.240579999999994
59,48,7.1,48.109,5.991,0.17,Alive,7.1,48.108889999999995
59,49,6.2,46.241,4.45,0.126,Alive,6.2,46.240579999999994
59,50,9.1,52.0,10.468,0.296,Alive,9.1,52.0
59,51,8.9,51.846,9.993,0.283,Alive,8.9,51.84551
59,52,8.3,50.6,8.516,0.241,Alive,8.3,50.59997
59,53,9.0,52.053,10.254,0.29,Alive,9.0,52.0531
59,54,9.0,52.053,10.254,0.29,Alive,9.0,52.0531
59,55,8.9,51.846,9.993,0.283,Alive,8.9,51.84551
59,56,8.4,50.808,8.752,0.248,Alive,8.4,50.807559999999995
59,57,9.2,52.468,10.789,0.306,Alive,9.2,52.46827999999999
59,58,7.7,49.354,7.184,0.203,Alive,7.7,49.354429999999994
59,59,7.5,48.939,6.771,0.192,Alive,7.5,48.939249999999994
59,60,7.9,52.0,7.943,0.225,Alive,7.9,52.0
60,1,8.9,51.846,9.993,0.283,Alive,8.9,51.84551
60,2,5.8,45.41,3.855,0.109,Alive,5.8,45.410219999999995
60,3,8.4,50.808,8.752,0.248,Alive,8.4,50.807559999999995
60,4,10.5,55.167,14.695,0.416,Alive,10.5,55.16695
60,5,7.8,49.562,7.396,0.209,Alive,7.8,49.56202
60,6,4.5,42.712,2.278,0.065,Alive,4.5,42.711549999999995
60,7,5.4,44.58,3.313,0.094,Alive,5.4,44.57986
60,8,9.1,52.261,10.519,0.298,Alive,9.1,52.26069
60,9,8.0,49.977,7.832,0.222,Alive,8.0,49.9772
60,10,5.8,47.0,3.982,0.113,Alive,5.8,47.0
60,11,7.4,48.732,6.571,0.186,Alive,7.4,48.73166
60,12,6.9,47.694,5.624,0.159,Alive,6.9,47.69371
60,13,7.9,49.77,7.612,0.216,Alive,7.9,49.76961
60,14,7.4,48.732,6.571,0.186,Alive,7.4,48.73166
60,15,2.9,39.39,1.008,0.029,Alive,2.9,39.39010999999999
60,16,7.0,47.901,5.806,0.164,Alive,7.0,47.90129999999999
60,17,4.4,42.504,2.178,0.062,Alive,4.4,42.50396
60,18,5.7,45.203,3.715,0.105,Alive,5.7,45.20263
60,19,6.7,47.279,5.271,0.149,Alive,6.7,47.27853
60,20,5.2,44.0,3.051,0.086,Alive,5.2,44.0
60,21,9.9,53.921,12.797,0.362,Alive,9.9,53.921409999999995
60,22,10.5,55.167,14.695,0.416,Alive,10.5,55.16695
60,23,6.3,46.448,4.607,0.13,Alive,6.3,46.44817
60,24,9.8,53.714,12.497,0.354,Alive,9.8,53.71382
60,25,9.4,52.883,11.341,0.321,Alive,9.4,52.88346
60,26,3.1,39.805,1.13,0.032,Alive,3.1,39.80529
60,27,7.9,49.77,7.612,0.216,Alive,7.9,49.76961
60,28,7.2,48.316,6.181,0.175,Alive,7.2,48.31648
60,29,8.5,51.015,8.992,0.255,Alive,8.5,51.01514999999999
60,30,7.4,40.0,5.433,0.154,Alive,7.4,40.0
60,31,9.2,52.468,10.789,0.306,Alive,9.2,52.46827999999999
60,32,6.9,47.694,5.624,0.159,Alive,6.9,47.69371
60,33,4.7,43.127,2.487,0.07,Alive,4.7,43.126729999999995
60,34,6.8,47.486,5.445,0.154,Alive,6.8,47.48612
60,35,4.5,42.712,2.278,0.065,Alive,4.5,42.711549999999995
60,36,5.9,45.618,3.999,0.113,Alive,5.9,45.61781
60,37,4.3,42.296,2.081,0.059,Alive,4.3,42.29637
60,38,6.0,45.825,4.146,0.117,Alive,6.0,45.825399999999995
60,39,8.3,50.6,8.516,0.241,Alive,8.3,50.59997
60,40,4.3,40.0,1.98,0.056,Alive,4.3,40.0
60,41,9.1,52.261,10.519,0.298,Alive,9.1,52.26069
60,42,7.9,49.77,7.612,0.216,Alive,7.9,49.76961
60,43,7.2,48.316,6.181,0.175,Alive,7.2,48.31648
60,44,7.8,49.562,7.396,0.209,Alive,7.8,49.56202
60,45,8.4,50.808,8.752,0.248,Alive,8.4,50.807559999999995
60,46,5.3,44.372,3.186,0.09,Alive,5.3,44.37227
60,47,5.9,45.618,3.999,0.113,Alive,5.9,45.61781
60,48,6.0,45.825,4.146,0.117,Alive,6.0,45.825399999999995
60,49,8.0,49.977,7.832,0.222,Alive,8.0,49.9772
60,50,3.5,39.0,1.357,0.038,Alive,3.5,39.0
60,51,9.1,52.261,10.519,0.298,Alive,9.1,52.26069
